,Data,lpim_BR,ln_Selic_aa,ln_cambio,ln_IPCA,ln_oil,Dln_IPCA,EmpLiq
"1999-6","1999M06",4.2934922352133977,0.19896570699999999,4.6255608759999998,7.3237975840000002,2.747270914,0.0018949969999999539,156779
"1999-7","1999M07",4.3155824605486686,0.18844520400000001,4.6344376839999999,7.3346360920000002,2.92905814,0.010838507999999969,96567
"1999-8","1999M08",4.3506627552244677,0.17826725099999999,4.6867501730000001,7.3402192810000004,3.0041963520000001,0.0055831890000002105,121842
"1999-9","1999M09",4.3396952371149791,0.177143517,4.6979316659999997,7.3433162620000001,3.0960299949999999,0.0030969809999996656,95204
"1999-10","1999M10",4.3578400648211817,0.173175363,4.7302156750000002,7.355148969,3.0964821769999999,0.011832706999999942,110020
"1999-11","1999M11",4.333956789524799,0.17349883299999999,4.6911643789999999,7.364604011,3.2007118540000001,0.0094550419999999136,-7135
"1999-12","1999M12",4.2291425536571641,0.173876645,4.6325907820000003,7.3705832239999998,3.2378938310000001,0.0059792129999998167,-361677
"2000-1","2000M01",4.1794747095288072,0.173428628,4.6068687429999997,7.3767646640000004,3.2276373309999999,0.0061814400000006486,266076
"2000-2","2000M02",4.237704447913015,0.172856382,4.5782100039999998,7.3780651109999997,3.318902139,0.0013004469999993162,313278
"2000-3","2000M03",4.3038977052100256,0.17266331300000001,4.5568199250000001,7.3802620230000002,3.3130945000000001,0.0021969120000004949,159449
"2000-4","2000M04",4.261722448379758,0.17074124500000001,4.5645565030000004,7.3844551879999996,3.115291509,0.0041931649999993326,237219
"2000-5","2000M05",4.3561017342029622,0.169849738,4.5800574850000002,7.3845545159999997,3.3105430130000002,9.9328000000120653e-05,293197
"2000-6","2000M06",4.3654733012126128,0.165858218,4.5894472259999999,7.3868549139999997,3.390473418,0.0023003980000000368,266389
"2000-7","2000M07",4.3834592168532698,0.155705393,4.5619494840000003,7.402829498,3.3502549030000002,0.015974584000000291,174852
"2000-8","2000M08",4.4278676820708638,0.15291496500000001,4.5375335369999998,7.4158431589999996,3.397523976,0.013013660999999566,170678
"2000-9","2000M09",4.374657399677119,0.153240713,4.543826556,7.4181388049999999,3.4849255970000002,0.0022956460000003176,156655
"2000-10","2000M10",4.4280581764042335,0.15354721099999999,4.560277417,7.4195364460000004,3.431726587,0.0013976410000005046,45727
