Data,R1_Desligados,R2_Desligados,R3_Desligados,R4_Desligados,R5_Desligados,R6_Desligados,R7_Desligados,R8_Desligados,R9_Desligados,R10_Desligados,R11_Desligados,R12_Desligados,R13_Desligados,R14_Desligados,R15_Desligados,R16_Desligados,R17_Desligados,R18_Desligados,R19_Desligados,R20_Desligados,R21_Desligados,R22_Desligados,R23_Desligados,R24_Desligados,R25_Desligados,R26_Desligados,R27_Desligados,R28_Desligados,R29_Desligados,R30_Desligados,R31_Desligados,R32_Desligados,R33_Desligados,R34_Desligados,R35_Desligados,R36_Desligados,R37_Desligados,R38_Desligados,R39_Desligados,R40_Desligados,R41_Desligados,R42_Desligados,R43_Desligados,R44_Desligados,R45_Desligados,R46_Desligados,R47_Desligados,R48_Desligados,R49_Desligados,R50_Desligados,R51_Desligados,R52_Desligados,R53_Desligados,R54_Desligados,R55_Desligados,R56_Desligados,R57_Desligados,R58_Desligados,R59_Desligados,R60_Desligados,R61_Desligados,R62_Desligados,R63_Desligados,R64_Desligados,R65_Desligados,R66_Desligados,R67_Desligados,R68_Desligados,R69_Desligados,R70_Desligados,R71_Desligados,R72_Desligados,R73_Desligados,R74_Desligados,R75_Desligados,R76_Desligados,R77_Desligados,R78_Desligados,R79_Desligados,R80_Desligados,R81_Desligados,R82_Desligados,R83_Desligados,R84_Desligados,R85_Desligados,R86_Desligados,R87_Desligados,R88_Desligados,R89_Desligados,R90_Desligados,R91_Desligados,R92_Desligados,R93_Desligados,R94_Desligados,R95_Desligados,R96_Desligados,R97_Desligados,R98_Desligados,R99_Desligados,R100_Desligados,R101_Desligados,R102_Desligados,R103_Desligados,R104_Desligados,R105_Desligados,R106_Desligados,R107_Desligados,R108_Desligados,R109_Desligados,R110_Desligados,R111_Desligados,R112_Desligados,R113_Desligados,R114_Desligados,R115_Desligados,R116_Desligados,R117_Desligados,R118_Desligados,R119_Desligados,R120_Desligados,R121_Desligados,R122_Desligados,R123_Desligados,R124_Desligados,R125_Desligados,R126_Desligados,R127_Desligados,R128_Desligados,R129_Desligados,R130_Desligados,R131_Desligados,R132_Desligados,R133_Desligados,R134_Desligados,R135_Desligados,R136_Desligados,R137_Desligados,R1_Admitidos,R2_Admitidos,R3_Admitidos,R4_Admitidos,R5_Admitidos,R6_Admitidos,R7_Admitidos,R8_Admitidos,R9_Admitidos,R10_Admitidos,R11_Admitidos,R12_Admitidos,R13_Admitidos,R14_Admitidos,R15_Admitidos,R16_Admitidos,R17_Admitidos,R18_Admitidos,R19_Admitidos,R20_Admitidos,R21_Admitidos,R22_Admitidos,R23_Admitidos,R24_Admitidos,R25_Admitidos,R26_Admitidos,R27_Admitidos,R28_Admitidos,R29_Admitidos,R30_Admitidos,R31_Admitidos,R32_Admitidos,R33_Admitidos,R34_Admitidos,R35_Admitidos,R36_Admitidos,R37_Admitidos,R38_Admitidos,R39_Admitidos,R40_Admitidos,R41_Admitidos,R42_Admitidos,R43_Admitidos,R44_Admitidos,R45_Admitidos,R46_Admitidos,R47_Admitidos,R48_Admitidos,R49_Admitidos,R50_Admitidos,R51_Admitidos,R52_Admitidos,R53_Admitidos,R54_Admitidos,R55_Admitidos,R56_Admitidos,R57_Admitidos,R58_Admitidos,R59_Admitidos,R60_Admitidos,R61_Admitidos,R62_Admitidos,R63_Admitidos,R64_Admitidos,R65_Admitidos,R66_Admitidos,R67_Admitidos,R68_Admitidos,R69_Admitidos,R70_Admitidos,R71_Admitidos,R72_Admitidos,R73_Admitidos,R74_Admitidos,R75_Admitidos,R76_Admitidos,R77_Admitidos,R78_Admitidos,R79_Admitidos,R80_Admitidos,R81_Admitidos,R82_Admitidos,R83_Admitidos,R84_Admitidos,R85_Admitidos,R86_Admitidos,R87_Admitidos,R88_Admitidos,R89_Admitidos,R90_Admitidos,R91_Admitidos,R92_Admitidos,R93_Admitidos,R94_Admitidos,R95_Admitidos,R96_Admitidos,R97_Admitidos,R98_Admitidos,R99_Admitidos,R100_Admitidos,R101_Admitidos,R102_Admitidos,R103_Admitidos,R104_Admitidos,R105_Admitidos,R106_Admitidos,R107_Admitidos,R108_Admitidos,R109_Admitidos,R110_Admitidos,R111_Admitidos,R112_Admitidos,R113_Admitidos,R114_Admitidos,R115_Admitidos,R116_Admitidos,R117_Admitidos,R118_Admitidos,R119_Admitidos,R120_Admitidos,R121_Admitidos,R122_Admitidos,R123_Admitidos,R124_Admitidos,R125_Admitidos,R126_Admitidos,R127_Admitidos,R128_Admitidos,R129_Admitidos,R130_Admitidos,R131_Admitidos,R132_Admitidos,R133_Admitidos,R134_Admitidos,R135_Admitidos,R136_Admitidos,R137_Admitidos
2016M01,5063,6582,334,3057,193,120,19246,200,2206,170,1552,183,12808,2922,3787,9412,78,2941,3667,3860,11484,3686,1147,1413,1207,1029,8563,1381,704,2554,4835,35052,1299,2020,470,3436,4267,1211,490,11474,964,269,3054,8681,1619,3432,5098,5081,32100,334,1224,11734,352,1005,7889,3672,2404,5870,2159,34028,6370,7133,3102,6530,1619,1497,24957,2964,70264,9853,8473,18368,3247,13043,2784,4749,20243,3014,1186,7321,3641,5757,7680,115669,14910,24914,6359,14337,8879,14866,41956,6033,3478,4185,7467,35128,19775,2161,270873,5384,1901,22428,2804,7242,12333,4396,3483,2255,42958,15464,14277,3872,23406,17585,10371,14137,11735,3457,6530,51729,3955,6285,1190,10848,4293,5916,9960,2099,2498,10946,5874,1083,1381,35155,4510,12520,43518,5786,6900,341,3304,158,1015,17908,384,3273,514,6420,749,16506,6558,4987,14725,115,3625,7498,7571,14351,5280,1461,3433,1536,1380,8640,1601,1433,7503,7579,45465,3984,3188,1339,6095,5263,1979,1781,13027,2734,1058,6985,31568,2348,4693,11947,7771,32381,1752,3067,13824,691,2096,11012,4561,3194,9374,6097,48720,10001,12755,3692,12807,3409,1720,29063,3344,75890,11157,9922,23975,3915,14747,2661,5518,20536,3602,1996,8937,3480,12137,6510,117787,16096,32378,7193,15085,8843,15723,50376,6094,4202,4660,7775,38652,21518,2482,278811,5202,2403,26821,3259,7261,16097,4991,4395,2474,54304,20346,16232,5601,29026,21020,13030,15972,20624,3660,8216,63645,4130,6119,1532,13669,6069,7943,19318,4086,2901,16020,9256,1435,1450,46487,7637,18929,31382
2016M02,5778,6748,330,3275,81,132,17567,227,2339,182,1519,173,14517,2433,3652,8655,80,3189,3745,4384,12039,4926,1281,1359,1253,1050,10746,1539,702,2867,3613,39052,1112,3010,610,3442,4403,1529,573,13724,1949,237,3922,14176,1682,3210,6903,9800,34481,343,1263,19045,227,2072,8091,3388,2345,7160,2316,34076,5404,8234,3466,7513,1711,1423,25967,2879,74825,9016,8778,20210,3610,14320,2516,5602,22630,3481,1352,8688,3732,6616,8442,121549,15486,26194,6492,15796,11393,15019,47212,6340,3867,4545,7400,31910,22176,2788,288623,6362,2140,24584,3257,8157,16065,5522,3999,2417,51521,17938,16319,4835,29234,20380,12328,16129,19390,3695,6864,60494,3604,6520,1277,14627,4831,6518,11768,2359,2900,16272,6299,1097,1314,38355,5073,13192,44733,5312,7873,483,4541,344,845,21252,482,3269,563,2036,297,17168,5183,5349,14144,93,2710,7673,10745,10372,5748,867,3198,1746,1476,12023,1532,1027,6855,9493,42997,3612,3351,1157,4809,3411,1706,1040,12001,2348,976,5007,10197,2946,4309,12380,6872,29416,578,1279,12147,411,1785,8797,4328,4271,9120,3633,35713,8726,10392,4805,13860,4359,2890,33147,4404,89650,15733,14188,25625,4889,20755,4326,9009,37335,6030,1949,6707,3331,8781,7169,113454,19604,34776,9631,16891,9858,16477,50937,7944,4913,6474,8202,32776,22135,2894,283329,6601,2595,27879,3903,8499,16658,6614,4815,3340,81695,23471,20727,8138,38175,38402,16627,19397,23211,4248,12069,60549,5432,6369,2987,35714,7105,12219,18532,4750,3813,43718,8888,1579,1733,43103,7840,16605,38689
2016M03,6002,7254,337,3422,80,296,20239,232,2544,165,2083,282,15668,2952,3456,9749,76,4004,4230,5617,13188,3832,1002,1353,1519,1256,9674,1367,1138,3369,3382,52148,1457,3156,648,4071,4519,1476,666,12344,1291,304,4149,15394,1460,3821,8029,8325,34506,401,1484,20079,417,2423,13378,3710,2854,7812,2749,43945,6688,8984,3315,8668,1944,1676,28950,3184,86421,10546,10061,21974,4022,15411,2992,7946,27145,4099,1702,10185,4463,6999,10570,141511,17462,32919,7567,17431,14066,17098,52713,7057,4352,5843,8105,34050,22041,2969,334074,6811,2512,27400,3562,9508,16484,5816,4150,2776,59368,18336,17531,6137,30933,24094,13294,17416,22254,4063,7867,69057,4625,7127,1373,14702,6146,7598,16148,2799,3380,17006,7246,1344,1687,39866,5316,14463,36446,5784,8017,587,5096,412,1483,22102,806,3635,404,3505,2723,15441,6822,6241,11542,95,5733,5136,5930,12052,5948,1424,2154,1518,1571,9699,1756,1896,5723,4756,38541,1981,2991,768,6340,3867,1908,1963,15236,3307,801,5544,10886,2363,4211,9550,6162,32431,452,1540,10673,586,1647,9178,5041,5472,8634,5627,42503,10408,12380,4719,10427,2513,1887,33753,3392,82544,10806,11596,22174,4360,16570,3208,7545,24777,4147,1849,9403,3898,8074,7500,137584,21592,33970,10129,18034,10327,17839,51706,9146,4877,6107,7743,32772,20805,2676,302756,8044,2393,27729,3982,8333,16123,6893,4434,2883,60349,18988,17659,5796,30387,26139,14824,21157,17772,5385,13606,65316,6144,8782,1861,15873,7245,10340,13938,2830,3754,22672,7584,1208,1327,42618,7225,17134,89006
2016M04,5256,6772,323,3152,68,241,17971,229,2568,197,1894,280,15892,2496,2788,8940,58,3108,4336,4339,11492,3530,1040,1250,1508,1119,7913,1213,989,3112,2614,37435,898,1917,565,3280,3728,1272,603,13186,1172,274,3831,9900,1672,3645,6836,6444,33237,255,1330,15770,222,859,8905,4145,2564,6462,2553,40422,5913,8599,3351,7782,1774,1383,26712,2977,77481,8949,9805,18615,3286,13818,2703,6379,20879,3343,2090,8327,3546,6855,8417,136384,13770,28487,6071,16028,8918,14873,46771,6103,3532,4977,7411,31589,18673,2217,299633,6320,1927,26422,3251,8692,14186,5124,3846,2200,60269,16794,15536,4794,26673,21952,10809,16213,17787,3943,7515,58538,4392,6080,1363,14056,5036,6849,13448,2992,2758,15487,6932,1175,1446,38152,4927,14843,32212,5219,7063,653,3704,298,576,18763,327,2903,366,2515,999,14441,3493,2912,9568,135,3031,4552,4592,11564,3796,1088,1340,1575,1192,10128,1108,1138,3503,3694,37107,1871,1882,646,4262,3215,1417,886,12509,1741,462,4054,9232,1711,4395,7090,4038,33449,570,1230,11003,253,1282,8526,3946,5485,7973,3280,35212,6760,10593,3887,9491,2018,1630,30111,3227,75214,9542,11394,24064,3558,15110,3220,7414,21045,4156,1399,8195,3447,9239,6636,124397,16788,34064,8011,14989,10507,17912,46410,6230,4026,4880,8447,29637,18473,2511,278415,5787,2146,25899,3805,7036,15252,5793,3948,2387,58877,17325,16129,4118,26496,21406,12120,15772,14344,4507,8296,60514,3987,6518,1550,14275,5779,8175,12191,2286,4131,17802,6753,1647,1470,43114,6848,17119,32257
2016M05,5677,7005,370,3443,54,143,17918,204,2441,305,1905,179,15402,2698,3052,9185,68,3747,3923,4745,10918,3557,906,1730,1297,998,7330,1548,714,2720,3026,37655,1176,1868,666,3424,4232,1305,606,12059,1435,226,3819,9567,1645,3423,6088,3864,30058,330,1419,10037,432,1201,8778,4478,2234,6993,2600,38519,6292,8772,3016,7363,1620,1472,30614,2848,78911,8709,9575,20569,3855,14920,3209,9114,24392,3754,1524,10034,3548,6236,8057,124802,14819,26986,7035,14256,8824,14136,45934,5990,3800,6043,7079,30007,20295,2290,295503,5409,1964,22446,3042,7935,12450,4488,3732,2194,48143,15249,16486,4471,25585,19973,12071,16468,15188,4375,7675,58470,4995,6844,1210,12720,4973,6626,12434,2720,2721,17413,6499,1120,1721,38272,5359,13001,34750,5369,6900,329,3756,106,214,17255,901,2800,239,1816,219,15782,2794,2685,10065,80,3736,4260,5525,11404,4114,903,1731,1568,1226,8268,1408,722,3189,3331,34760,1575,2456,736,3712,3650,1238,599,12018,1581,294,3915,9018,1856,4550,6529,4402,29216,532,1179,10776,685,1267,7998,3824,3945,6811,2474,30564,6575,12484,4103,7851,1885,1530,30064,3101,68410,8626,12259,34008,3971,16683,3094,11981,21314,3652,1241,8719,2912,6264,6527,128516,15065,31771,6398,16871,10535,14655,46630,6337,4545,4604,7610,30738,18943,2220,273885,5144,1774,23254,3599,7880,13536,5365,3316,2419,48688,14548,15295,4110,23724,22263,11221,14406,12669,3390,7205,51976,3774,5813,1405,13294,5607,7072,12359,2559,3015,16026,6276,1181,1186,38057,5904,14560,30795
2016M06,5637,6658,415,2961,363,331,17093,223,2596,157,2359,191,15687,4927,4022,10161,82,3249,4670,4929,14044,6720,911,1564,1179,1137,8216,1612,689,3629,4849,35241,1792,2378,767,3707,3497,1152,637,11873,1207,227,3815,8754,1373,3845,6078,3814,29743,361,1254,9651,733,1188,9297,4289,2697,6982,2431,48273,5989,10541,3384,8305,2052,1623,27376,2760,76496,10160,9676,19920,3987,14217,3443,9293,21946,4302,1271,9755,3682,6277,7490,122811,14209,25448,6126,13808,9202,14167,48547,5469,4001,3892,7128,29796,20613,2309,283309,5839,1912,22209,2710,7293,13807,4584,3805,2567,49025,14000,15481,3939,24601,19024,11178,14985,13331,3873,8366,54918,4277,6635,1337,11488,5279,6260,11085,2230,2348,16569,6431,1084,1829,38133,6021,13119,35328,5076,7292,379,3667,195,277,15430,315,2558,401,1847,205,15112,2729,2877,11121,66,3784,4018,4701,13654,4238,1018,2284,1441,987,8789,1370,954,3371,3391,32333,1377,2350,689,3524,3920,1495,700,10650,1410,289,4015,9919,1541,5349,6486,3315,25656,411,992,9123,281,1169,8715,4362,3718,6497,2171,30419,5995,8686,4159,7792,2772,1561,33353,2648,68249,10230,10424,27626,3913,14451,2815,5884,20570,3513,1659,11057,3291,5500,6818,114151,13202,30000,5543,15939,13805,13779,45698,5139,3717,6164,6529,27248,19025,2289,258811,5350,2092,22513,3081,6495,13893,5178,3380,2150,49381,12879,13821,3847,22729,18930,10638,13559,12460,3576,6933,51053,3833,5610,1250,11927,5055,6892,13322,2671,2789,14131,6703,1287,1524,40789,7417,13761,30110
2016M07,6276,6763,341,2984,65,193,17518,214,2506,263,1745,177,14570,2629,2874,9872,83,3013,3950,5074,10479,3158,908,1417,1120,1178,8009,1534,925,2584,4359,36197,1039,1960,595,2900,3251,1098,566,11898,1092,498,3844,10186,1445,3943,6033,3699,35557,581,1484,11473,291,1425,9040,3566,2481,6842,2735,41994,5807,10681,3796,9050,1897,1539,29125,2763,79248,9873,10587,24865,3703,15311,2885,7484,23491,3650,1320,8486,3360,5926,8119,132772,14691,25405,5930,13904,9041,13996,44988,5819,3937,3797,6554,29677,19677,2090,278055,5585,2095,22702,3071,7048,13162,5104,3354,2541,50342,13976,15050,3557,23676,21832,11953,14441,14553,3623,9365,55958,3752,6240,2062,25544,5074,10258,11561,2287,2410,14584,5899,938,1478,37395,5583,14053,34133,5107,6908,416,4213,303,457,16410,306,2655,319,1982,247,14634,4108,2464,9300,69,2437,4646,4699,11717,3357,1058,1881,1109,1152,7841,1087,927,3327,3824,32270,1215,2450,680,2813,4154,1193,552,11345,1440,341,4282,10380,1401,5507,6644,5201,30825,335,1876,10358,770,1229,8074,3215,3858,6941,2879,43353,8446,8385,3079,9035,2253,1536,28993,2730,68670,9246,9407,21477,3447,13934,2735,6631,21560,3233,1719,6994,3199,5073,7028,128789,13386,24805,5753,13135,8510,12243,45566,5096,3807,4118,6365,27005,18325,1778,255808,5017,1858,21766,3062,6627,12845,5150,3489,2305,47002,13136,13793,3319,23672,18004,10799,13583,12715,3378,6475,49760,3882,5470,2053,23071,5959,8595,13358,2214,2630,15693,7190,1443,1456,34890,6575,13029,31172
2016M08,5773,6225,309,3249,48,125,16852,153,2393,222,1517,152,13876,1967,3420,10286,67,2886,3881,4412,11518,3417,1008,1174,1214,1099,7839,1377,702,2535,3273,35286,1577,2250,580,2848,3061,1152,460,12132,1194,181,3228,8734,1486,4909,6045,3944,32250,282,1722,9675,239,1196,9580,3362,2659,6557,2423,37447,6557,9801,3749,6760,2182,1590,28094,2566,75569,9471,10575,27996,3984,14257,2638,5873,21323,3856,1225,8133,3414,5315,7565,142432,13910,26593,5705,12645,8151,13135,43488,5892,4054,4067,6014,26787,18180,1967,267684,5153,1965,23629,2699,7239,12898,4996,3183,2060,50623,13769,15433,3813,24885,19145,10730,13695,13292,3809,9862,54189,3619,5433,1229,13087,4491,6272,13059,2502,2434,13289,5920,1057,1326,36872,5441,13704,32156,5406,6850,320,3127,80,160,19968,173,2559,220,2072,205,16117,3170,2341,10071,148,3323,4817,6461,14938,3651,1092,2526,1009,1415,8385,920,1099,3184,3789,36355,2041,2903,649,3420,5053,1085,546,12090,1375,227,3969,15017,1704,6445,5519,9201,34629,359,1367,14692,296,1309,9295,3067,3803,6997,2281,40988,5784,8120,3580,8355,1635,1768,27263,2794,72801,8707,10465,21295,3359,14595,2109,4484,19872,3014,1414,6526,2875,4830,7011,113456,14128,25609,6534,14132,7962,12968,46715,5554,4062,4318,6719,30854,19204,1892,267645,5118,1780,22807,3335,6812,13294,5293,3472,2032,51603,14398,15832,3653,25271,23532,11168,14397,13033,4151,7296,54990,3979,6011,1484,15835,5661,8953,11578,2538,2478,16478,6175,1286,1307,40762,6515,12695,30837
2016M09,5156,5442,328,2815,43,136,14685,353,1980,305,2013,140,13761,3030,3104,8796,70,2911,3833,4262,10964,3616,965,1495,2404,1062,7646,1304,612,2996,3624,33271,1625,1898,549,2950,3030,1006,885,10287,1160,188,3225,8620,1240,4134,5293,4725,27061,372,1335,8725,334,1163,8427,4400,3806,7099,3091,43241,6080,7791,3436,6438,2054,1424,27937,2593,73717,8126,9938,25861,3675,15338,2212,4979,21112,3937,1080,9918,2959,4696,6635,132120,13099,23893,5896,13109,8603,13757,43149,4931,3549,3776,7239,26964,18312,1650,261784,5129,1757,21250,2729,5757,13275,4287,2874,1941,49777,13237,14674,3317,21914,17930,10164,12852,12466,3323,7627,51395,3315,5818,1199,12245,4384,6130,11347,2179,2345,14344,6735,1440,1269,38759,6207,12070,28824,4396,5913,305,2614,24,113,16981,150,2564,167,1574,217,14868,2343,1667,7875,82,2683,3523,3607,10600,3171,954,1151,1016,894,7183,960,692,2324,2560,31588,1010,1806,524,2809,3079,1018,472,11588,1072,196,3372,9170,1286,5457,7261,15141,30992,262,1057,22086,300,925,7443,2755,3402,6171,2043,32467,5358,6783,3374,6339,1471,1216,24735,2700,66370,7277,9039,17950,2872,13510,2010,4096,18842,2519,1138,6186,2747,4798,6805,109100,12661,24949,5543,12889,8262,12555,40748,5000,3284,3552,6481,26567,17696,1729,243364,4726,2107,21210,2913,5948,13304,4670,3057,1853,43249,13830,14307,3443,23767,18497,10229,12485,10770,3126,5922,48655,3565,5310,1181,12288,5310,6544,12388,2611,2327,13101,5693,950,1626,35353,5501,11826,28663
2016M10,5623,6571,426,2988,120,444,19491,464,2696,357,2102,427,14899,3629,3519,10935,125,3227,4972,5000,10886,3065,709,2717,1151,1306,8188,1278,988,3387,3790,32256,1950,2613,887,3389,3888,1398,1066,11729,1728,299,3957,9159,2004,5743,7319,5229,30503,460,1251,8139,318,1539,9475,4170,4961,8166,5239,38906,8354,9636,3962,7664,2453,2490,27350,2885,69281,9214,8348,21219,3210,14109,1925,4919,18034,5172,1506,7872,3164,6652,8130,119424,13828,26149,5652,14194,8095,13511,45259,5452,3403,4510,5856,27197,18742,1982,256183,4596,1825,22094,3017,5967,12387,4235,3305,2163,45986,13813,13718,3448,24481,19347,10657,14431,12254,3299,6651,49935,3591,5458,1462,11188,4378,7036,11713,2460,2910,14813,7140,1492,1797,42835,8131,16425,31778,3809,5308,199,2400,46,159,17763,177,2303,135,1339,94,12890,2224,1496,8347,67,2798,3534,4037,9745,2759,814,1096,1543,737,7216,1236,622,2997,2198,30137,1246,1747,453,2700,3060,689,572,10188,1097,149,3085,8136,1297,3576,4416,5606,25614,206,1079,14525,393,894,10670,4343,3510,5526,2200,30750,4804,6999,3064,5856,1284,1256,25158,2371,67993,8377,8437,18496,2821,12242,1690,4633,16852,2515,1258,6324,2828,4403,6601,98493,11475,22183,4984,12919,7253,11556,40121,4803,3470,3533,6212,26985,17102,1810,250514,4431,1606,20247,2787,5948,12961,4464,3185,1702,49150,13874,13771,3973,25452,18972,9742,14392,12589,3475,6761,50122,3597,5551,1182,11547,4753,6358,10579,2754,2392,12772,6409,1104,1236,34669,5653,11388,25582
2016M11,5539,7599,1081,3245,223,336,19090,357,2458,230,1787,921,15219,3499,3082,11868,120,3137,4720,6889,10803,4254,1434,1923,1353,1338,8214,1348,1549,4747,4371,32969,2509,1854,654,4059,3939,1317,1036,11135,1766,234,4195,9077,2060,6718,6482,4853,28897,414,1709,9749,352,1304,9593,4581,7979,8401,3942,38789,8761,10909,3945,9246,2130,1505,27600,2616,71837,9494,8749,19089,3399,13453,2350,6255,20116,3780,1286,8664,3336,5970,7245,114177,15508,31158,7260,16616,8736,14452,43847,6350,3722,4796,6736,28212,18591,1805,254319,5747,1990,22800,3340,5673,12313,5478,3314,2308,45774,13689,14446,3728,23251,19279,11915,14547,12522,3253,6433,55247,3522,6134,1630,12845,4998,7233,13902,2593,3577,13144,7137,1489,1492,39116,6190,16400,28472,3977,5035,220,2017,36,75,15667,258,2389,189,1249,133,13655,1959,1199,7865,107,2486,3366,3984,9647,2732,896,1739,1074,773,7062,999,770,2609,2108,30937,878,1214,442,2638,2285,885,415,10240,1147,223,3060,8369,1076,3422,5430,3669,26895,333,1038,10694,263,1737,7538,3353,2534,5369,2151,32817,4667,7152,3442,6487,1301,1487,24388,1999,61441,7653,7807,16839,2709,11773,1762,5354,17975,3840,1129,6974,2722,5122,6999,100390,11461,21953,5130,11200,6599,11969,37747,4409,3080,3480,6045,27591,18325,1960,247137,4059,1598,19354,2441,6043,12145,3770,2912,2103,45495,13592,13353,3800,22398,18890,10224,14247,11712,3395,6176,49901,3645,8364,1129,10622,5323,5639,9248,2039,2369,10943,4484,974,1229,32943,4532,10608,25877
2016M12,6315,7680,932,7479,634,3554,28641,1047,3287,1223,5265,2074,24758,12744,8858,21232,161,5865,14399,8036,12815,6667,1488,5497,2857,2306,8628,1959,1780,14591,10410,39211,6467,7189,1424,7700,8539,5173,3596,16815,4226,1140,7572,12871,4320,8011,15258,14907,38462,2092,1411,15837,917,4404,13583,9007,9335,12896,8890,46114,17116,21729,7002,21645,7736,4749,45322,5274,219233,20664,18874,33624,7107,28127,5757,10650,41330,9475,3170,12030,5630,18831,10012,139532,21571,45024,10725,18727,11092,20403,55718,9029,5028,7403,9165,36013,25716,2977,291757,8749,2583,25071,4402,9237,15426,11912,4367,2723,94970,23788,21383,7940,34526,48470,17390,21986,17617,4660,9467,64724,6788,9845,3540,37204,8580,15794,23214,4879,5104,49740,7639,3052,2173,45234,10350,19260,41248,2958,4025,138,1831,17,43,12729,112,1741,89,1012,42,10897,1793,1050,4575,62,2171,2829,2408,8058,2140,650,1078,666,577,5157,446,443,1916,1899,23244,573,854,356,1833,2257,619,280,8552,831,208,2597,6705,867,2372,3649,2532,22664,276,778,6572,305,782,5500,2297,1932,4159,1493,25965,3441,7706,2673,5316,1055,891,18807,1636,48234,6100,5400,12862,2261,9364,1249,3952,15602,2159,845,5274,2159,5479,5831,90567,9484,18792,3846,9061,6650,8935,31002,3329,2701,2672,4552,21542,14850,2169,205111,2757,1196,14235,1756,4733,9538,2903,2657,1599,36377,9926,9036,2379,17468,16892,7987,10170,7167,2800,4347,43390,2965,5865,744,7710,3510,3920,7642,1487,1636,6740,3693,777,900,25126,3652,8999,23554
2017M01,4745,6456,234,3901,39,74,17893,501,1934,119,1746,291,14806,3672,3260,8853,72,2969,3694,5960,9484,3970,959,1587,1129,895,7182,1018,709,2872,2652,36086,1126,1712,601,2861,4009,913,490,12540,1233,221,3295,15015,1837,3546,6091,5774,35509,366,1158,14702,294,1220,8414,3143,2571,5795,2763,36832,5010,7103,3458,6277,1470,1301,25026,2954,65257,8413,8314,18945,3718,13975,2709,4638,19839,3648,1703,6497,3261,5188,7084,101825,13733,22947,5532,13870,7670,11974,39179,5194,3382,4224,6505,28050,19172,2165,265641,4691,1663,19595,3156,6380,12140,4366,3408,2247,42259,14139,13960,3864,22055,18328,11091,14684,11190,3380,6544,49620,3686,10121,1480,11289,5479,6212,9972,2248,2183,11525,5634,1033,1548,33846,4453,12964,36223,5543,9215,578,4096,507,2375,27243,735,4469,1010,4493,1979,21960,13840,4480,18871,242,5035,11953,14038,15473,6852,2147,6836,2474,3443,11272,2580,2510,9317,8133,48639,4967,4370,1868,6702,7478,4257,3984,17359,4706,2476,8841,31987,5515,6046,19807,12728,44286,2411,2411,19201,1585,4091,16785,5813,6439,14177,9833,50064,19475,20475,5021,16858,5309,2899,38515,4723,82205,16043,15003,30490,5500,23837,3418,8473,24243,5515,2970,10024,5138,14815,8901,116053,18996,32697,8555,14714,9798,17319,51239,6509,4134,5547,8217,32737,22311,2648,287750,6351,2508,24338,3722,8885,16417,12440,4922,3105,55434,20548,19937,6043,32555,21491,14090,18892,20389,4258,9510,64690,6461,7142,2650,16960,7035,9681,22982,4908,3214,16409,9684,3087,3230,51600,9704,25413,30346
2017M02,4568,5807,313,3260,45,224,15747,181,2030,167,1657,248,14865,2333,2555,9252,90,3237,3580,5760,9901,3102,855,1202,970,872,8022,666,792,2692,2494,31809,1185,2492,641,2935,4204,1382,445,11401,1183,216,3746,10570,1268,2577,7272,12995,32391,716,1474,19394,238,1885,9572,2891,2271,5645,2201,29028,5271,8065,2995,6109,1494,1376,24545,2627,68431,8286,8503,19285,3239,13746,2304,5313,17286,2842,1246,6969,3523,5111,5821,110154,13154,23709,5440,12977,9004,12104,40003,5287,3306,4152,6189,26503,18643,2317,244891,5123,1940,20102,3087,7293,14415,4704,3638,2448,44028,15702,15138,4102,26470,18660,11146,14522,16500,3321,7001,52353,3278,5615,1253,11469,4891,6111,10462,2123,2230,12884,5181,974,1106,35269,5355,12019,28734,5355,7852,386,4103,437,899,21061,692,3322,486,2220,895,21205,7476,4324,16174,96,3862,10488,9247,9974,4902,1356,2387,2244,2173,14126,1843,1623,9616,8716,43897,4848,3789,1512,5704,4650,1975,1662,13177,3451,1659,6621,11469,3966,5566,15061,8345,29780,960,1836,13245,791,2532,9828,4506,5525,10213,5394,34792,10276,12854,5656,14177,5744,3142,36466,4641,87175,16950,15725,28513,5191,20473,4201,8044,31288,6301,2213,7890,4194,9728,7883,106563,20489,33668,8152,15354,9009,14979,45879,7315,3969,5452,7891,31346,21271,2776,274823,6354,2507,26432,3821,7839,17829,7226,4726,3131,75380,24307,22186,8559,37236,40262,16424,18369,22023,4065,11685,54921,5060,6038,2929,28344,8666,13066,16091,4027,3516,25695,8358,2096,2458,41959,7977,19280,44188
